Year,Date,Hour,Demand,Temperature
2011,2011-01-20,6,1947,22
2011,2011-01-20,7,2242,21
2011,2011-01-20,8,2391,20
2011,2011-01-20,9,2391,20
2011,2011-01-20,10,2382,22
2011,2011-01-20,11,2390,24
2011,2011-01-20,12,2390,24
2011,2011-01-20,13,2362,25
2011,2011-01-20,14,2355,26
2011,2011-01-20,15,2329,27
2011,2011-01-20,16,2337,26
2011,2011-01-20,17,2439,25
2011,2011-01-20,18,2630,23
2011,2011-01-20,19,2635,21
2011,2011-01-20,20,2583,20
2011,2011-01-20,21,2502,19
2011,2011-01-20,22,2358,19
2011,2011-01-20,23,2169,19
2011,2011-01-20,24,1987,18
2011,2011-01-21,1,1868,19
2011,2011-01-21,2,1815,19
2011,2011-01-21,3,1786,18
2011,2011-01-21,4,1782,18
2011,2011-01-21,5,1824,18
2011,2011-01-21,6,1965,18
2011,2011-01-21,7,2151,18
2011,2011-01-21,8,2290,18
2011,2011-01-21,9,2378,19
2011,2011-01-21,10,2449,20
2011,2011-01-21,11,2484,22
2011,2011-01-21,12,2481,22
2011,2011-01-21,13,2464,23
2011,2011-01-21,14,2447,24
2011,2011-01-21,15,2413,24
2011,2011-01-21,16,2400,23
2011,2011-01-21,17,2465,22
2011,2011-01-21,18,2648,21
2011,2011-01-21,19,2639,21
2011,2011-01-21,20,2565,20
2011,2011-01-21,21,2477,18
2011,2011-01-21,22,2353,17
2011,2011-01-21,23,2195,16
2011,2011-01-21,24,2045,16
2011,2011-01-22,1,1933,15
2011,2011-01-22,2,1861,14
2011,2011-01-22,3,1834,13
2011,2011-01-22,4,1820,12
2011,2011-01-22,5,1838,10
2011,2011-01-22,6,1899,9
2011,2011-01-22,7,2010,9
2011,2011-01-22,8,2107,10
2011,2011-01-22,9,2227,10
2011,2011-01-22,10,2291,11
2011,2011-01-22,11,2312,13
2011,2011-01-22,12,2288,16
2011,2011-01-22,13,2252,18
2011,2011-01-22,14,2212,19
2011,2011-01-22,15,2185,20
2011,2011-01-22,16,2188,19
2011,2011-01-22,17,2277,19
2011,2011-01-22,18,2476,17
2011,2011-01-22,19,2483,14
2011,2011-01-22,20,2435,13
2011,2011-01-22,21,2381,11
2011,2011-01-22,22,2293,11
2011,2011-01-22,23,2175,11
2011,2011-01-22,24,2051,11
2011,2011-01-23,1,1957,9
2011,2011-01-23,2,1903,10
2011,2011-01-23,3,1871,10
2011,2011-01-23,4,1863,9
2011,2011-01-23,5,1876,10
2011,2011-01-23,6,1921,7
2011,2011-01-23,7,1993,7
2011,2011-01-23,8,2073,7
2011,2011-01-23,9,2192,9
2011,2011-01-23,10,2268,12
2011,2011-01-23,11,2294,14
2011,2011-01-23,12,2307,15
2011,2011-01-23,13,2305,17
2011,2011-01-23,14,2285,17
2011,2011-01-23,15,2273,18
2011,2011-01-23,16,2304,16
2011,2011-01-23,17,2423,15
2011,2011-01-23,18,2646,12
2011,2011-01-23,19,2674,11
2011,2011-01-23,20,2633,10
2011,2011-01-23,21,2553,8
2011,2011-01-23,22,2427,6
2011,2011-01-23,23,2262,4
2011,2011-01-23,24,2117,1
2011,2011-01-24,1,2032,0
2011,2011-01-24,2,1989,-1
2011,2011-01-24,3,1980,-3
2011,2011-01-24,4,1998,-4
2011,2011-01-24,5,2059,-5
2011,2011-01-24,6,2241,-6
2011,2011-01-24,7,2552,-7
2011,2011-01-24,8,2706,-8
2011,2011-01-24,9,2740,-8
2011,2011-01-24,10,2736,-6
2011,2011-01-24,11,2736,-3
2011,2011-01-24,12,2720,0
2011,2011-01-24,13,2684,3
2011,2011-01-24,14,2654,5
2011,2011-01-24,15,2617,7
2011,2011-01-24,16,2613,8
2011,2011-01-24,17,2709,7
2011,2011-01-24,18,2928,6
2011,2011-01-24,19,2959,5
2011,2011-01-24,20,2908,5
2011,2011-01-24,21,2819,3
2011,2011-01-24,22,2656,2
2011,2011-01-24,23,2441,5
2011,2011-01-24,24,2256,5
2011,2011-01-25,1,2133,7
2011,2011-01-25,2,2072,7
2011,2011-01-25,3,2045,6
2011,2011-01-25,4,2035,6
2011,2011-01-25,5,2072,7
2011,2011-01-25,6,2214,9
2011,2011-01-25,7,2487,10
2011,2011-01-25,8,2613,14
2011,2011-01-25,9,2624,16
2011,2011-01-25,10,2635,18
2011,2011-01-25,11,2643,21
2011,2011-01-25,12,2630,23
2011,2011-01-25,13,2594,25
2011,2011-01-25,14,2567,26
2011,2011-01-25,15,2528,26
2011,2011-01-25,16,2500,26
2011,2011-01-25,17,2567,25
2011,2011-01-25,18,2769,24
2011,2011-01-25,19,2785,21
2011,2011-01-25,20,2733,21
2011,2011-01-25,21,2648,21
2011,2011-01-25,22,2502,22
2011,2011-01-25,23,2306,21
2011,2011-01-25,24,2130,23
2011,2011-01-26,1,2008,22
2011,2011-01-26,2,1953,22
2011,2011-01-26,3,1933,21
2011,2011-01-26,4,1930,21
2011,2011-01-26,5,1984,20
2011,2011-01-26,6,2144,25
2011,2011-01-26,7,2425,23
2011,2011-01-26,8,2572,25
2011,2011-01-26,9,2593,23
2011,2011-01-26,10,2593,23
2011,2011-01-26,11,2589,22
2011,2011-01-26,12,2567,24
2011,2011-01-26,13,2537,25
2011,2011-01-26,14,2527,24
2011,2011-01-26,15,2506,24
2011,2011-01-26,16,2511,25
2011,2011-01-26,17,2599,24
2011,2011-01-26,18,2765,24
2011,2011-01-26,19,2767,25
