Year,Date,Hour,Demand,Temperature
2011,2011-01-19,22,3253,34
2011,2011-01-19,23,2993,33
2011,2011-01-19,24,2729,33
2011,2011-01-20,1,2556,32
2011,2011-01-20,2,2465,31
2011,2011-01-20,3,2433,31
2011,2011-01-20,4,2436,30
2011,2011-01-20,5,2501,29
2011,2011-01-20,6,2707,29
2011,2011-01-20,7,3112,28
2011,2011-01-20,8,3347,27
2011,2011-01-20,9,3381,27
2011,2011-01-20,10,3389,28
2011,2011-01-20,11,3399,29
2011,2011-01-20,12,3396,29
2011,2011-01-20,13,3358,30
2011,2011-01-20,14,3350,31
2011,2011-01-20,15,3319,31
2011,2011-01-20,16,3336,32
2011,2011-01-20,17,3469,32
2011,2011-01-20,18,3709,31
2011,2011-01-20,19,3676,30
2011,2011-01-20,20,3602,29
2011,2011-01-20,21,3491,29
2011,2011-01-20,22,3317,28
2011,2011-01-20,23,3049,27
2011,2011-01-20,24,2803,27
2011,2011-01-21,1,2630,27
2011,2011-01-21,2,2541,27
2011,2011-01-21,3,2496,26
2011,2011-01-21,4,2500,24
2011,2011-01-21,5,2554,25
2011,2011-01-21,6,2741,26
2011,2011-01-21,7,3029,25
2011,2011-01-21,8,3250,26
2011,2011-01-21,9,3405,27
2011,2011-01-21,10,3514,27
2011,2011-01-21,11,3571,27
2011,2011-01-21,12,3605,28
2011,2011-01-21,13,3593,28
2011,2011-01-21,14,3528,28
2011,2011-01-21,15,3504,30
2011,2011-01-21,16,3502,30
2011,2011-01-21,17,3598,29
2011,2011-01-21,18,3803,27
2011,2011-01-21,19,3739,26
2011,2011-01-21,20,3626,26
2011,2011-01-21,21,3502,26
2011,2011-01-21,22,3346,24
2011,2011-01-21,23,3136,23
2011,2011-01-21,24,2921,23
2011,2011-01-22,1,2761,22
2011,2011-01-22,2,2678,21
2011,2011-01-22,3,2624,21
2011,2011-01-22,4,2611,20
2011,2011-01-22,5,2631,19
2011,2011-01-22,6,2706,19
2011,2011-01-22,7,2852,18
2011,2011-01-22,8,2987,18
2011,2011-01-22,9,3148,18
2011,2011-01-22,10,3232,18
2011,2011-01-22,11,3265,20
2011,2011-01-22,12,3253,21
2011,2011-01-22,13,3223,23
2011,2011-01-22,14,3168,24
2011,2011-01-22,15,3145,24
2011,2011-01-22,16,3158,23
2011,2011-01-22,17,3281,24
2011,2011-01-22,18,3543,24
2011,2011-01-22,19,3556,22
2011,2011-01-22,20,3489,22
2011,2011-01-22,21,3408,23
2011,2011-01-22,22,3307,18
2011,2011-01-22,23,3147,20
2011,2011-01-22,24,2976,20
2011,2011-01-23,1,2829,19
2011,2011-01-23,2,2747,18
2011,2011-01-23,3,2709,16
2011,2011-01-23,4,2696,15
2011,2011-01-23,5,2707,14
2011,2011-01-23,6,2765,13
2011,2011-01-23,7,2861,13
2011,2011-01-23,8,2951,13
2011,2011-01-23,9,3090,12
2011,2011-01-23,10,3191,17
2011,2011-01-23,11,3231,18
2011,2011-01-23,12,3250,20
2011,2011-01-23,13,3258,22
2011,2011-01-23,14,3245,23
2011,2011-01-23,15,3244,24
2011,2011-01-23,16,3285,23
2011,2011-01-23,17,3453,21
2011,2011-01-23,18,3754,20
2011,2011-01-23,19,3810,18
2011,2011-01-23,20,3771,16
2011,2011-01-23,21,3698,14
2011,2011-01-23,22,3562,12
2011,2011-01-23,23,3340,9
2011,2011-01-23,24,3118,7
2011,2011-01-24,1,2975,6
2011,2011-01-24,2,2904,4
2011,2011-01-24,3,2899,3
2011,2011-01-24,4,2916,2
2011,2011-01-24,5,2987,1
2011,2011-01-24,6,3210,0
2011,2011-01-24,7,3594,-1
2011,2011-01-24,8,3852,-2
2011,2011-01-24,9,3910,-2
2011,2011-01-24,10,3951,0
2011,2011-01-24,11,3965,2
2011,2011-01-24,12,3943,5
2011,2011-01-24,13,3905,7
2011,2011-01-24,14,3863,10
2011,2011-01-24,15,3813,12
2011,2011-01-24,16,3813,13
2011,2011-01-24,17,3928,13
2011,2011-01-24,18,4192,12
2011,2011-01-24,19,4199,12
2011,2011-01-24,20,4133,12
2011,2011-01-24,21,4014,12
2011,2011-01-24,22,3809,11
2011,2011-01-24,23,3509,12
2011,2011-01-24,24,3225,12
2011,2011-01-25,1,3036,13
2011,2011-01-25,2,2948,13
2011,2011-01-25,3,2908,13
2011,2011-01-25,4,2902,13
2011,2011-01-25,5,2953,13
2011,2011-01-25,6,3129,13
2011,2011-01-25,7,3494,14
2011,2011-01-25,8,3713,14
2011,2011-01-25,9,3761,15
2011,2011-01-25,10,3794,17
2011,2011-01-25,11,3793,19
2011,2011-01-25,12,3773,23
2011,2011-01-25,13,3740,27
2011,2011-01-25,14,3702,29
2011,2011-01-25,15,3650,30
2011,2011-01-25,16,3631,31
2011,2011-01-25,17,3685,32
2011,2011-01-25,18,3915,30
2011,2011-01-25,19,3912,31
2011,2011-01-25,20,3845,27
2011,2011-01-25,21,3724,23
2011,2011-01-25,22,3544,25
2011,2011-01-25,23,3271,19
2011,2011-01-25,24,3007,26
2011,2011-01-26,1,2832,18
2011,2011-01-26,2,2746,17
2011,2011-01-26,3,2719,19
2011,2011-01-26,4,2726,20
2011,2011-01-26,5,2790,16
2011,2011-01-26,6,2987,19
2011,2011-01-26,7,3386,19
2011,2011-01-26,8,3631,18
2011,2011-01-26,9,3697,21
2011,2011-01-26,10,3738,20
2011,2011-01-26,11,3734,22
2011,2011-01-26,12,3731,24
2011,2011-01-26,13,3702,25
2011,2011-01-26,14,3686,27
2011,2011-01-26,15,3665,28
2011,2011-01-26,16,3673,29
2011,2011-01-26,17,3779,29
2011,2011-01-26,18,3948,30
2011,2011-01-26,19,3910,34
2011,2011-01-26,20,3810,34
2011,2011-01-26,21,3656,34
2011,2011-01-26,22,3441,34
2011,2011-01-26,23,3166,33
2011,2011-01-26,24,2904,33
2011,2011-01-27,1,2741,32
2011,2011-01-27,2,2662,29
2011,2011-01-27,3,2639,26
2011,2011-01-27,4,2641,26
2011,2011-01-27,5,2688,25
2011,2011-01-27,6,2841,24
2011,2011-01-27,7,3082,24
2011,2011-01-27,8,3271,25
2011,2011-01-27,9,3394,26
2011,2011-01-27,10,3468,28
2011,2011-01-27,11,3500,29
2011,2011-01-27,12,3527,31
2011,2011-01-27,13,3515,32
2011,2011-01-27,14,3486,33
2011,2011-01-27,15,3454,33
2011,2011-01-27,16,3437,35
2011,2011-01-27,17,3530,34
2011,2011-01-27,18,3785,33
2011,2011-01-27,19,3781,32
2011,2011-01-27,20,3694,31
2011,2011-01-27,21,3572,31
2011,2011-01-27,22,3380,29
2011,2011-01-27,23,3112,28
2011,2011-01-27,24,2865,28
2011,2011-01-28,1,2697,28
2011,2011-01-28,2,2614,28
2011,2011-01-28,3,2581,28
2011,2011-01-28,4,2583,26
2011,2011-01-28,5,2653,25
