Year,Date,Hour,Demand,Temperature
2011,2011-01-16,10,1374,23
2011,2011-01-16,11,1392,27
2011,2011-01-16,12,1386,29
2011,2011-01-16,13,1358,29
2011,2011-01-16,14,1348,30
2011,2011-01-16,15,1345,30
2011,2011-01-16,16,1356,30
2011,2011-01-16,17,1475,27
2011,2011-01-16,18,1554,25
2011,2011-01-16,19,1532,22
2011,2011-01-16,20,1479,20
2011,2011-01-16,21,1437,18
2011,2011-01-16,22,1338,15
2011,2011-01-16,23,1248,16
2011,2011-01-16,24,1178,14
2011,2011-01-17,1,1122,13
2011,2011-01-17,2,1096,15
2011,2011-01-17,3,1093,12
2011,2011-01-17,4,1097,9
2011,2011-01-17,5,1136,8
2011,2011-01-17,6,1222,7
2011,2011-01-17,7,1365,7
2011,2011-01-17,8,1473,3
2011,2011-01-17,9,1530,3
2011,2011-01-17,10,1548,10
2011,2011-01-17,11,1553,12
2011,2011-01-17,12,1534,14
2011,2011-01-17,13,1507,15
2011,2011-01-17,14,1487,17
2011,2011-01-17,15,1459,18
2011,2011-01-17,16,1453,18
2011,2011-01-17,17,1550,17
2011,2011-01-17,18,1674,13
2011,2011-01-17,19,1649,12
2011,2011-01-17,20,1617,9
2011,2011-01-17,21,1533,5
2011,2011-01-17,22,1403,6
2011,2011-01-17,23,1308,3
2011,2011-01-17,24,1219,4
2011,2011-01-18,1,1170,4
2011,2011-01-18,2,1144,4
2011,2011-01-18,3,1111,4
2011,2011-01-18,4,1119,6
2011,2011-01-18,5,1163,10
2011,2011-01-18,6,1287,12
2011,2011-01-18,7,1472,14
2011,2011-01-18,8,1548,14
2011,2011-01-18,9,1556,15
2011,2011-01-18,10,1539,15
2011,2011-01-18,11,1539,16
2011,2011-01-18,12,1544,17
2011,2011-01-18,13,1545,18
2011,2011-01-18,14,1551,19
2011,2011-01-18,15,1524,19
2011,2011-01-18,16,1513,20
2011,2011-01-18,17,1593,21
2011,2011-01-18,18,1671,22
2011,2011-01-18,19,1639,23
2011,2011-01-18,20,1584,25
2011,2011-01-18,21,1477,26
2011,2011-01-18,22,1362,27
2011,2011-01-18,23,1263,28
2011,2011-01-18,24,1161,30
2011,2011-01-19,1,1101,30
2011,2011-01-19,2,1061,30
2011,2011-01-19,3,1039,32
2011,2011-01-19,4,1047,33
2011,2011-01-19,5,1080,34
2011,2011-01-19,6,1183,35
2011,2011-01-19,7,1355,35
2011,2011-01-19,8,1433,35
2011,2011-01-19,9,1448,36
2011,2011-01-19,10,1451,37
2011,2011-01-19,11,1468,37
2011,2011-01-19,12,1476,40
2011,2011-01-19,13,1475,38
2011,2011-01-19,14,1465,37
2011,2011-01-19,15,1455,36
2011,2011-01-19,16,1437,35
2011,2011-01-19,17,1514,34
2011,2011-01-19,18,1593,32
2011,2011-01-19,19,1580,31
2011,2011-01-19,20,1539,30
2011,2011-01-19,21,1463,29
2011,2011-01-19,22,1348,29
2011,2011-01-19,23,1251,28
2011,2011-01-19,24,1157,27
2011,2011-01-20,1,1091,27
2011,2011-01-20,2,1060,26
2011,2011-01-20,3,1036,25
2011,2011-01-20,4,1034,25
2011,2011-01-20,5,1072,24
2011,2011-01-20,6,1195,23
2011,2011-01-20,7,1382,22
2011,2011-01-20,8,1462,22
2011,2011-01-20,9,1468,23
2011,2011-01-20,10,1461,23
2011,2011-01-20,11,1454,24
2011,2011-01-20,12,1451,24
2011,2011-01-20,13,1435,27
2011,2011-01-20,14,1445,26
2011,2011-01-20,15,1423,27
2011,2011-01-20,16,1415,27
2011,2011-01-20,17,1519,27
2011,2011-01-20,18,1633,26
2011,2011-01-20,19,1611,20
2011,2011-01-20,20,1570,22
2011,2011-01-20,21,1510,22
2011,2011-01-20,22,1373,21
2011,2011-01-20,23,1282,21
2011,2011-01-20,24,1185,21
2011,2011-01-21,1,1111,20
2011,2011-01-21,2,1078,21
2011,2011-01-21,3,1067,21
2011,2011-01-21,4,1068,23
2011,2011-01-21,5,1107,21
2011,2011-01-21,6,1215,21
2011,2011-01-21,7,1354,21
2011,2011-01-21,8,1431,21
2011,2011-01-21,9,1480,21
2011,2011-01-21,10,1515,20
2011,2011-01-21,11,1550,20
2011,2011-01-21,12,1565,20
2011,2011-01-21,13,1558,20
2011,2011-01-21,14,1532,21
2011,2011-01-21,15,1500,24
2011,2011-01-21,16,1470,25
2011,2011-01-21,17,1536,26
2011,2011-01-21,18,1635,26
2011,2011-01-21,19,1607,22
2011,2011-01-21,20,1569,21
2011,2011-01-21,21,1503,21
2011,2011-01-21,22,1417,19
2011,2011-01-21,23,1338,17
2011,2011-01-21,24,1248,13
2011,2011-01-22,1,1181,10
2011,2011-01-22,2,1162,12
2011,2011-01-22,3,1147,13
2011,2011-01-22,4,1144,14
2011,2011-01-22,5,1156,13
2011,2011-01-22,6,1200,12
2011,2011-01-22,7,1265,7
2011,2011-01-22,8,1338,10
2011,2011-01-22,9,1405,11
2011,2011-01-22,10,1438,13
2011,2011-01-22,11,1441,15
2011,2011-01-22,12,1414,19
2011,2011-01-22,13,1385,21
2011,2011-01-22,14,1369,23
2011,2011-01-22,15,1354,22
2011,2011-01-22,16,1358,23
2011,2011-01-22,17,1442,22
2011,2011-01-22,18,1567,18
2011,2011-01-22,19,1557,20
2011,2011-01-22,20,1507,14
2011,2011-01-22,21,1437,11
2011,2011-01-22,22,1363,10
2011,2011-01-22,23,1288,8
2011,2011-01-22,24,1211,4
2011,2011-01-23,1,1149,0
2011,2011-01-23,2,1115,3
2011,2011-01-23,3,1113,4
2011,2011-01-23,4,1109,6
2011,2011-01-23,5,1119,8
2011,2011-01-23,6,1141,10
2011,2011-01-23,7,1201,10
2011,2011-01-23,8,1278,11
2011,2011-01-23,9,1372,12
2011,2011-01-23,10,1423,11
2011,2011-01-23,11,1438,12
2011,2011-01-23,12,1438,14
2011,2011-01-23,13,1419,17
2011,2011-01-23,14,1410,20
2011,2011-01-23,15,1418,20
2011,2011-01-23,16,1398,20
2011,2011-01-23,17,1506,18
2011,2011-01-23,18,1660,15
2011,2011-01-23,19,1653,9
2011,2011-01-23,20,1609,6
2011,2011-01-23,21,1546,5
2011,2011-01-23,22,1455,3
2011,2011-01-23,23,1379,0
2011,2011-01-23,24,1297,-2
2011,2011-01-24,1,1222,-3
2011,2011-01-24,2,1218,-6
2011,2011-01-24,3,1216,-9
2011,2011-01-24,4,1227,-8
2011,2011-01-24,5,1263,-9
2011,2011-01-24,6,1362,-12
2011,2011-01-24,7,1553,-11
2011,2011-01-24,8,1625,-12
2011,2011-01-24,9,1618,-10
2011,2011-01-24,10,1607,-7
2011,2011-01-24,11,1622,-3
2011,2011-01-24,12,1624,1
2011,2011-01-24,13,1614,4
2011,2011-01-24,14,1603,7
2011,2011-01-24,15,1560,8
2011,2011-01-24,16,1543,10
2011,2011-01-24,17,1605,10
2011,2011-01-24,18,1746,8
2011,2011-01-24,19,1722,7
2011,2011-01-24,20,1684,4
2011,2011-01-24,21,1617,4
2011,2011-01-24,22,1507,2
2011,2011-01-24,23,1400,1
2011,2011-01-24,24,1280,2
2011,2011-01-25,1,1220,2
2011,2011-01-25,2,1193,2
2011,2011-01-25,3,1195,2
2011,2011-01-25,4,1195,3
2011,2011-01-25,5,1227,4
2011,2011-01-25,6,1339,4
2011,2011-01-25,7,1487,4
2011,2011-01-25,8,1546,5
2011,2011-01-25,9,1562,6
2011,2011-01-25,10,1568,7
2011,2011-01-25,11,1571,9
2011,2011-01-25,12,1564,11
2011,2011-01-25,13,1548,13
2011,2011-01-25,14,1537,14
2011,2011-01-25,15,1519,15
2011,2011-01-25,16,1497,16
2011,2011-01-25,17,1551,16
2011,2011-01-25,18,1686,15
2011,2011-01-25,19,1699,12
2011,2011-01-25,20,1665,11
2011,2011-01-25,21,1596,8
2011,2011-01-25,22,1500,6
2011,2011-01-25,23,1382,5
2011,2011-01-25,24,1274,4
2011,2011-01-26,1,1223,2
2011,2011-01-26,2,1190,2
2011,2011-01-26,3,1174,2
2011,2011-01-26,4,1174,-1
2011,2011-01-26,5,1211,-1
2011,2011-01-26,6,1329,-1
2011,2011-01-26,7,1478,0
2011,2011-01-26,8,1534,2
2011,2011-01-26,9,1530,4
2011,2011-01-26,10,1545,7
2011,2011-01-26,11,1563,11
2011,2011-01-26,12,1539,16
2011,2011-01-26,13,1516,19
2011,2011-01-26,14,1515,20
2011,2011-01-26,15,1505,21
2011,2011-01-26,16,1490,21
2011,2011-01-26,17,1549,22
2011,2011-01-26,18,1636,23
2011,2011-01-26,19,1618,23
2011,2011-01-26,20,1575,23
2011,2011-01-26,21,1503,24
2011,2011-01-26,22,1405,24
2011,2011-01-26,23,1299,24
2011,2011-01-26,24,1213,23
2011,2011-01-27,1,1147,23
2011,2011-01-27,2,1121,23
2011,2011-01-27,3,1123,22
2011,2011-01-27,4,1127,22
2011,2011-01-27,5,1158,22
2011,2011-01-27,6,1261,22
2011,2011-01-27,7,1425,22
2011,2011-01-27,8,1509,22
2011,2011-01-27,9,1517,24
2011,2011-01-27,10,1503,25
2011,2011-01-27,11,1508,28
2011,2011-01-27,12,1504,29
2011,2011-01-27,13,1482,31
2011,2011-01-27,14,1461,33
2011,2011-01-27,15,1442,33
2011,2011-01-27,16,1437,33
2011,2011-01-27,17,1496,32
2011,2011-01-27,18,1605,30
2011,2011-01-27,19,1606,29
2011,2011-01-27,20,1567,24
