Year,Date,Hour,Demand,Temperature
2011,2011-01-22,6,3345,13
2011,2011-01-22,7,3572,13
2011,2011-01-22,8,3795,11
2011,2011-01-22,9,4033,10
2011,2011-01-22,10,4149,13
2011,2011-01-22,11,4190,16
2011,2011-01-22,12,4139,19
2011,2011-01-22,13,4066,21
2011,2011-01-22,14,3983,23
2011,2011-01-22,15,3920,23
2011,2011-01-22,16,3923,24
2011,2011-01-22,17,4089,23
2011,2011-01-22,18,4476,22
2011,2011-01-22,19,4522,19
2011,2011-01-22,20,4430,15
2011,2011-01-22,21,4330,14
2011,2011-01-22,22,4185,11
2011,2011-01-22,23,3956,5
2011,2011-01-22,24,3726,8
2011,2011-01-23,1,3536,7
2011,2011-01-23,2,3430,2
2011,2011-01-23,3,3368,1
2011,2011-01-23,4,3370,4
2011,2011-01-23,5,3392,4
2011,2011-01-23,6,3472,-1
2011,2011-01-23,7,3599,0
2011,2011-01-23,8,3763,1
2011,2011-01-23,9,3986,4
2011,2011-01-23,10,4117,6
2011,2011-01-23,11,4154,9
2011,2011-01-23,12,4154,14
2011,2011-01-23,13,4148,19
2011,2011-01-23,14,4116,22
2011,2011-01-23,15,4110,21
2011,2011-01-23,16,4153,19
2011,2011-01-23,17,4362,17
2011,2011-01-23,18,4791,15
2011,2011-01-23,19,4852,13
2011,2011-01-23,20,4763,12
2011,2011-01-23,21,4639,10
2011,2011-01-23,22,4400,7
2011,2011-01-23,23,4109,5
2011,2011-01-23,24,3817,3
2011,2011-01-24,1,3638,1
2011,2011-01-24,2,3566,0
2011,2011-01-24,3,3540,0
2011,2011-01-24,4,3573,-2
2011,2011-01-24,5,3684,-3
2011,2011-01-24,6,3997,-4
2011,2011-01-24,7,4544,-5
2011,2011-01-24,8,4848,-6
2011,2011-01-24,9,4886,-4
2011,2011-01-24,10,4867,0
2011,2011-01-24,11,4843,1
2011,2011-01-24,12,4780,4
2011,2011-01-24,13,4703,7
2011,2011-01-24,14,4653,8
2011,2011-01-24,15,4574,12
2011,2011-01-24,16,4553,12
2011,2011-01-24,17,4713,11
2011,2011-01-24,18,5133,11
2011,2011-01-24,19,5228,8
2011,2011-01-24,20,5176,4
2011,2011-01-24,21,4998,4
2011,2011-01-24,22,4685,1
2011,2011-01-24,23,4273,3
2011,2011-01-24,24,3915,4
2011,2011-01-25,1,3681,7
