Year,Date,Hour,Demand,Temperature
2011,2011-01-13,20,1703,18
2011,2011-01-13,21,1631,18
2011,2011-01-13,22,1510,17
2011,2011-01-13,23,1362,16
2011,2011-01-13,24,1242,15
2011,2011-01-14,1,1168,13
2011,2011-01-14,2,1131,12
2011,2011-01-14,3,1116,9
2011,2011-01-14,4,1122,6
2011,2011-01-14,5,1153,7
2011,2011-01-14,6,1271,8
2011,2011-01-14,7,1469,12
2011,2011-01-14,8,1573,13
2011,2011-01-14,9,1583,14
2011,2011-01-14,10,1593,15
2011,2011-01-14,11,1596,16
2011,2011-01-14,12,1581,19
2011,2011-01-14,13,1559,20
2011,2011-01-14,14,1541,21
2011,2011-01-14,15,1518,21
2011,2011-01-14,16,1516,21
2011,2011-01-14,17,1592,21
2011,2011-01-14,18,1721,18
2011,2011-01-14,19,1712,17
2011,2011-01-14,20,1669,15
2011,2011-01-14,21,1607,13
2011,2011-01-14,22,1522,12
2011,2011-01-14,23,1403,11
2011,2011-01-14,24,1291,7
2011,2011-01-15,1,1210,11
2011,2011-01-15,2,1165,6
2011,2011-01-15,3,1146,2
2011,2011-01-15,4,1140,0
2011,2011-01-15,5,1157,-3
2011,2011-01-15,6,1206,-3
2011,2011-01-15,7,1296,-5
2011,2011-01-15,8,1398,-8
2011,2011-01-15,9,1498,-7
2011,2011-01-15,10,1550,-3
2011,2011-01-15,11,1552,7
2011,2011-01-15,12,1526,14
2011,2011-01-15,13,1489,20
2011,2011-01-15,14,1459,21
2011,2011-01-15,15,1449,22
2011,2011-01-15,16,1454,23
2011,2011-01-15,17,1554,24
2011,2011-01-15,18,1669,24
2011,2011-01-15,19,1647,22
2011,2011-01-15,20,1582,22
2011,2011-01-15,21,1521,22
2011,2011-01-15,22,1425,22
2011,2011-01-15,23,1308,21
2011,2011-01-15,24,1202,22
2011,2011-01-16,1,1119,17
2011,2011-01-16,2,1070,23
2011,2011-01-16,3,1045,18
2011,2011-01-16,4,1036,16
2011,2011-01-16,5,1043,17
2011,2011-01-16,6,1075,22
2011,2011-01-16,7,1137,21
2011,2011-01-16,8,1213,15
2011,2011-01-16,9,1307,18
2011,2011-01-16,10,1371,24
2011,2011-01-16,11,1398,27
2011,2011-01-16,12,1410,28
2011,2011-01-16,13,1408,28
2011,2011-01-16,14,1394,30
2011,2011-01-16,15,1382,28
2011,2011-01-16,16,1401,28
2011,2011-01-16,17,1497,28
2011,2011-01-16,18,1606,24
2011,2011-01-16,19,1601,24
2011,2011-01-16,20,1530,23
2011,2011-01-16,21,1493,21
2011,2011-01-16,22,1396,21
2011,2011-01-16,23,1289,18
2011,2011-01-16,24,1196,16
2011,2011-01-17,1,1130,14
2011,2011-01-17,2,1103,11
2011,2011-01-17,3,1098,7
2011,2011-01-17,4,1102,8
2011,2011-01-17,5,1149,9
2011,2011-01-17,6,1248,2
2011,2011-01-17,7,1400,4
2011,2011-01-17,8,1521,4
2011,2011-01-17,9,1598,3
2011,2011-01-17,10,1642,6
2011,2011-01-17,11,1662,8
2011,2011-01-17,12,1657,10
2011,2011-01-17,13,1627,12
2011,2011-01-17,14,1602,14
2011,2011-01-17,15,1582,15
2011,2011-01-17,16,1585,16
2011,2011-01-17,17,1677,16
2011,2011-01-17,18,1830,12
2011,2011-01-17,19,1831,5
2011,2011-01-17,20,1784,2
2011,2011-01-17,21,1707,3
2011,2011-01-17,22,1578,-1
2011,2011-01-17,23,1432,-3
2011,2011-01-17,24,1311,-2
2011,2011-01-18,1,1238,-3
2011,2011-01-18,2,1195,3
2011,2011-01-18,3,1173,4
2011,2011-01-18,4,1172,5
2011,2011-01-18,5,1207,6
2011,2011-01-18,6,1318,7
2011,2011-01-18,7,1492,8
2011,2011-01-18,8,1594,8
2011,2011-01-18,9,1637,8
2011,2011-01-18,10,1676,9
2011,2011-01-18,11,1712,10
2011,2011-01-18,12,1722,11
2011,2011-01-18,13,1708,13
2011,2011-01-18,14,1687,15
2011,2011-01-18,15,1653,21
2011,2011-01-18,16,1642,19
2011,2011-01-18,17,1717,21
2011,2011-01-18,18,1824,21
2011,2011-01-18,19,1790,25
2011,2011-01-18,20,1706,28
2011,2011-01-18,21,1593,30
2011,2011-01-18,22,1447,31
2011,2011-01-18,23,1289,32
2011,2011-01-18,24,1168,31
2011,2011-01-19,1,1090,31
2011,2011-01-19,2,1053,32
2011,2011-01-19,3,1031,33
2011,2011-01-19,4,1030,33
2011,2011-01-19,5,1065,33
2011,2011-01-19,6,1175,33
2011,2011-01-19,7,1356,33
2011,2011-01-19,8,1461,32
2011,2011-01-19,9,1497,31
2011,2011-01-19,10,1498,33
2011,2011-01-19,11,1497,34
2011,2011-01-19,12,1501,36
2011,2011-01-19,13,1499,35
2011,2011-01-19,14,1499,34
2011,2011-01-19,15,1489,34
2011,2011-01-19,16,1487,33
2011,2011-01-19,17,1568,32
2011,2011-01-19,18,1690,31
2011,2011-01-19,19,1697,30
2011,2011-01-19,20,1646,29
2011,2011-01-19,21,1561,28
2011,2011-01-19,22,1434,27
2011,2011-01-19,23,1288,27
2011,2011-01-19,24,1161,26
2011,2011-01-20,1,1084,26
2011,2011-01-20,2,1047,25
2011,2011-01-20,3,1033,25
2011,2011-01-20,4,1037,23
2011,2011-01-20,5,1078,22
2011,2011-01-20,6,1204,22
2011,2011-01-20,7,1416,21
2011,2011-01-20,8,1505,18
2011,2011-01-20,9,1505,19
2011,2011-01-20,10,1507,21
2011,2011-01-20,11,1510,23
2011,2011-01-20,12,1501,24
2011,2011-01-20,13,1490,27
2011,2011-01-20,14,1485,25
2011,2011-01-20,15,1471,27
2011,2011-01-20,16,1472,27
2011,2011-01-20,17,1550,26
2011,2011-01-20,18,1693,24
2011,2011-01-20,19,1704,22
2011,2011-01-20,20,1669,18
2011,2011-01-20,21,1605,17
2011,2011-01-20,22,1487,18
2011,2011-01-20,23,1340,17
2011,2011-01-20,24,1217,18
2011,2011-01-21,1,1137,16
2011,2011-01-21,2,1095,17
2011,2011-01-21,3,1081,17
2011,2011-01-21,4,1084,18
2011,2011-01-21,5,1122,19
2011,2011-01-21,6,1225,19
2011,2011-01-21,7,1367,19
2011,2011-01-21,8,1466,19
2011,2011-01-21,9,1516,19
2011,2011-01-21,10,1564,20
2011,2011-01-21,11,1592,20
2011,2011-01-21,12,1600,21
2011,2011-01-21,13,1575,22
2011,2011-01-21,14,1549,26
2011,2011-01-21,15,1522,25
2011,2011-01-21,16,1519,25
2011,2011-01-21,17,1569,24
2011,2011-01-21,18,1709,23
2011,2011-01-21,19,1701,21
2011,2011-01-21,20,1643,20
2011,2011-01-21,21,1571,18
2011,2011-01-21,22,1471,15
2011,2011-01-21,23,1344,13
2011,2011-01-21,24,1230,15
2011,2011-01-22,1,1149,13
2011,2011-01-22,2,1114,12
2011,2011-01-22,3,1092,10
2011,2011-01-22,4,1088,5
2011,2011-01-22,5,1104,0
2011,2011-01-22,6,1153,2
2011,2011-01-22,7,1236,2
2011,2011-01-22,8,1332,5
2011,2011-01-22,9,1424,2
2011,2011-01-22,10,1473,2
2011,2011-01-22,11,1483,10
2011,2011-01-22,12,1464,16
2011,2011-01-22,13,1433,19
2011,2011-01-22,14,1399,20
2011,2011-01-22,15,1380,22
2011,2011-01-22,16,1386,22
2011,2011-01-22,17,1470,21
2011,2011-01-22,18,1619,17
2011,2011-01-22,19,1617,11
2011,2011-01-22,20,1570,10
2011,2011-01-22,21,1521,5
2011,2011-01-22,22,1444,3
2011,2011-01-22,23,1341,0
2011,2011-01-22,24,1241,-2
2011,2011-01-23,1,1169,-2
2011,2011-01-23,2,1128,-1
2011,2011-01-23,3,1106,-1
2011,2011-01-23,4,1100,1
2011,2011-01-23,5,1110,0
2011,2011-01-23,6,1144,-1
2011,2011-01-23,7,1208,-5
2011,2011-01-23,8,1288,-5
2011,2011-01-23,9,1389,-1
2011,2011-01-23,10,1452,3
2011,2011-01-23,11,1468,9
2011,2011-01-23,12,1471,13
2011,2011-01-23,13,1467,17
2011,2011-01-23,14,1453,18
2011,2011-01-23,15,1447,17
2011,2011-01-23,16,1470,16
2011,2011-01-23,17,1564,14
2011,2011-01-23,18,1731,11
2011,2011-01-23,19,1741,7
2011,2011-01-23,20,1692,5
2011,2011-01-23,21,1622,2
2011,2011-01-23,22,1515,1
2011,2011-01-23,23,1391,-1
2011,2011-01-23,24,1292,-3
2011,2011-01-24,1,1235,-5
2011,2011-01-24,2,1211,-6
2011,2011-01-24,3,1206,-7
2011,2011-01-24,4,1221,-8
2011,2011-01-24,5,1275,-9
2011,2011-01-24,6,1409,-9
2011,2011-01-24,7,1622,-9
2011,2011-01-24,8,1722,-10
2011,2011-01-24,9,1746,-10
2011,2011-01-24,10,1753,-8
2011,2011-01-24,11,1749,-6
2011,2011-01-24,12,1743,-2
2011,2011-01-24,13,1716,1
2011,2011-01-24,14,1695,3
2011,2011-01-24,15,1666,5
2011,2011-01-24,16,1665,6
2011,2011-01-24,17,1735,6
2011,2011-01-24,18,1896,4
2011,2011-01-24,19,1919,0
2011,2011-01-24,20,1872,-4
2011,2011-01-24,21,1786,-6
2011,2011-01-24,22,1655,-9
2011,2011-01-24,23,1499,-8
2011,2011-01-24,24,1372,-7
2011,2011-01-25,1,1288,-4
2011,2011-01-25,2,1249,-1
2011,2011-01-25,3,1233,-1
2011,2011-01-25,4,1232,0
2011,2011-01-25,5,1273,0
2011,2011-01-25,6,1388,1
2011,2011-01-25,7,1588,2
2011,2011-01-25,8,1687,2
2011,2011-01-25,9,1692,2
2011,2011-01-25,10,1702,3
2011,2011-01-25,11,1714,5
2011,2011-01-25,12,1709,7
2011,2011-01-25,13,1676,9
2011,2011-01-25,14,1658,11
2011,2011-01-25,15,1631,13
2011,2011-01-25,16,1617,15
2011,2011-01-25,17,1675,16
2011,2011-01-25,18,1820,11
2011,2011-01-25,19,1839,7
2011,2011-01-25,20,1798,6
2011,2011-01-25,21,1722,3
2011,2011-01-25,22,1590,0
2011,2011-01-25,23,1441,0
2011,2011-01-25,24,1323,-2
2011,2011-01-26,1,1249,-1
2011,2011-01-26,2,1213,-2
2011,2011-01-26,3,1199,-3
2011,2011-01-26,4,1209,-3
2011,2011-01-26,5,1239,-2
2011,2011-01-26,6,1361,-4
2011,2011-01-26,7,1574,-4
2011,2011-01-26,8,1662,-6
2011,2011-01-26,9,1665,-3
2011,2011-01-26,10,1668,0
2011,2011-01-26,11,1666,5
2011,2011-01-26,12,1651,9
2011,2011-01-26,13,1620,13
2011,2011-01-26,14,1610,19
2011,2011-01-26,15,1597,23
2011,2011-01-26,16,1607,23
2011,2011-01-26,17,1681,24
2011,2011-01-26,18,1793,24
2011,2011-01-26,19,1787,27
2011,2011-01-26,20,1734,26
2011,2011-01-26,21,1646,26
2011,2011-01-26,22,1510,26
2011,2011-01-26,23,1361,25
2011,2011-01-26,24,1235,25
2011,2011-01-27,1,1162,25
2011,2011-01-27,2,1123,24
2011,2011-01-27,3,1105,24
2011,2011-01-27,4,1106,24
2011,2011-01-27,5,1143,24
2011,2011-01-27,6,1243,24
2011,2011-01-27,7,1407,24
2011,2011-01-27,8,1509,24
2011,2011-01-27,9,1555,24
2011,2011-01-27,10,1559,25
2011,2011-01-27,11,1559,27
2011,2011-01-27,12,1561,28
2011,2011-01-27,13,1542,29
2011,2011-01-27,14,1525,29
2011,2011-01-27,15,1505,30
2011,2011-01-27,16,1504,30
2011,2011-01-27,17,1564,30
2011,2011-01-27,18,1717,27
2011,2011-01-27,19,1735,27
2011,2011-01-27,20,1689,26
2011,2011-01-27,21,1617,22
2011,2011-01-27,22,1494,17
2011,2011-01-27,23,1346,11
2011,2011-01-27,24,1226,11
2011,2011-01-28,1,1159,8
2011,2011-01-28,2,1118,8
2011,2011-01-28,3,1106,5
2011,2011-01-28,4,1114,5
2011,2011-01-28,5,1150,4
2011,2011-01-28,6,1270,6
2011,2011-01-28,7,1472,6
2011,2011-01-28,8,1571,9
2011,2011-01-28,9,1572,9
2011,2011-01-28,10,1562,14
2011,2011-01-28,11,1554,21
2011,2011-01-28,12,1535,24
2011,2011-01-28,13,1507,30
2011,2011-01-28,14,1488,32
2011,2011-01-28,15,1465,32
2011,2011-01-28,16,1462,31
2011,2011-01-28,17,1514,31
2011,2011-01-28,18,1643,28
2011,2011-01-28,19,1645,28
2011,2011-01-28,20,1596,25
2011,2011-01-28,21,1532,21
2011,2011-01-28,22,1434,23
2011,2011-01-28,23,1314,22
2011,2011-01-28,24,1198,22
2011,2011-01-29,1,1109,22
2011,2011-01-29,2,1060,20
2011,2011-01-29,3,1036,20
2011,2011-01-29,4,1030,20
2011,2011-01-29,5,1043,18
2011,2011-01-29,6,1090,19
2011,2011-01-29,7,1179,19
2011,2011-01-29,8,1286,19
2011,2011-01-29,9,1384,18
2011,2011-01-29,10,1434,21
2011,2011-01-29,11,1443,23
2011,2011-01-29,12,1426,28
2011,2011-01-29,13,1394,30
2011,2011-01-29,14,1376,32
2011,2011-01-29,15,1363,33
2011,2011-01-29,16,1372,33
2011,2011-01-29,17,1435,30
2011,2011-01-29,18,1561,28
2011,2011-01-29,19,1550,26
2011,2011-01-29,20,1496,25
2011,2011-01-29,21,1435,21
2011,2011-01-29,22,1348,21
2011,2011-01-29,23,1248,21
2011,2011-01-29,24,1151,19
2011,2011-01-30,1,1080,17
2011,2011-01-30,2,1042,14
2011,2011-01-30,3,1024,12
2011,2011-01-30,4,1022,9
2011,2011-01-30,5,1030,6
2011,2011-01-30,6,1068,5
2011,2011-01-30,7,1135,5
2011,2011-01-30,8,1218,2
2011,2011-01-30,9,1327,4
2011,2011-01-30,10,1395,9
2011,2011-01-30,11,1415,16
2011,2011-01-30,12,1420,19
2011,2011-01-30,13,1413,22
2011,2011-01-30,14,1398,27
2011,2011-01-30,15,1387,29
2011,2011-01-30,16,1395,29
2011,2011-01-30,17,1467,28
2011,2011-01-30,18,1628,27
2011,2011-01-30,19,1639,26
2011,2011-01-30,20,1587,24
2011,2011-01-30,21,1509,21
2011,2011-01-30,22,1396,21
2011,2011-01-30,23,1270,14
2011,2011-01-30,24,1170,10
2011,2011-01-31,1,1106,9
2011,2011-01-31,2,1080,14
2011,2011-01-31,3,1074,15
2011,2011-01-31,4,1087,14
2011,2011-01-31,5,1140,13
2011,2011-01-31,6,1274,11
2011,2011-01-31,7,1498,10
2011,2011-01-31,8,1593,10
2011,2011-01-31,9,1599,9
2011,2011-01-31,10,1601,11
2011,2011-01-31,11,1603,12
2011,2011-01-31,12,1587,14
2011,2011-01-31,13,1567,16
2011,2011-01-31,14,1555,16
2011,2011-01-31,15,1531,18
2011,2011-01-31,16,1533,19
2011,2011-01-31,17,1596,19
2011,2011-01-31,18,1764,17
2011,2011-01-31,19,1798,14
2011,2011-01-31,20,1760,13
2011,2011-01-31,21,1687,6
2011,2011-01-31,22,1561,5
2011,2011-01-31,23,1407,3
2011,2011-01-31,24,1282,3
2011,2011-02-01,1,1211,3
2011,2011-02-01,2,1178,2
2011,2011-02-01,3,1163,2
2011,2011-02-01,4,1165,2
2011,2011-02-01,5,1209,3
2011,2011-02-01,6,1331,5
2011,2011-02-01,7,1540,7
2011,2011-02-01,8,1637,8
2011,2011-02-01,9,1646,8
2011,2011-02-01,10,1661,9
2011,2011-02-01,11,1683,9
2011,2011-02-01,12,1700,10
2011,2011-02-01,13,1690,11
2011,2011-02-01,14,1678,12
2011,2011-02-01,15,1654,13
2011,2011-02-01,16,1639,14
2011,2011-02-01,17,1689,15
2011,2011-02-01,18,1820,15
2011,2011-02-01,19,1820,16
2011,2011-02-01,20,1745,16
2011,2011-02-01,21,1643,16
2011,2011-02-01,22,1515,17
2011,2011-02-01,23,1371,16
2011,2011-02-01,24,1255,17
2011,2011-02-02,1,1179,17
2011,2011-02-02,2,1137,17
2011,2011-02-02,3,1119,18
2011,2011-02-02,4,1120,18
2011,2011-02-02,5,1149,18
2011,2011-02-02,6,1220,18
2011,2011-02-02,7,1334,18
2011,2011-02-02,8,1434,17
2011,2011-02-02,9,1514,17
2011,2011-02-02,10,1591,18
2011,2011-02-02,11,1656,17
2011,2011-02-02,12,1681,16
2011,2011-02-02,13,1665,18
2011,2011-02-02,14,1626,19
2011,2011-02-02,15,1592,19
2011,2011-02-02,16,1584,19
2011,2011-02-02,17,1653,19
2011,2011-02-02,18,1795,18
2011,2011-02-02,19,1781,18
2011,2011-02-02,20,1706,18
2011,2011-02-02,21,1607,18
2011,2011-02-02,22,1469,18
2011,2011-02-02,23,1315,18
2011,2011-02-02,24,1207,17
2011,2011-02-03,1,1132,17
2011,2011-02-03,2,1099,18
2011,2011-02-03,3,1086,17
2011,2011-02-03,4,1089,16
2011,2011-02-03,5,1132,13
2011,2011-02-03,6,1255,11
2011,2011-02-03,7,1459,17
2011,2011-02-03,8,1547,17
2011,2011-02-03,9,1561,16
2011,2011-02-03,10,1567,16
2011,2011-02-03,11,1573,17
2011,2011-02-03,12,1553,19
2011,2011-02-03,13,1525,20
2011,2011-02-03,14,1506,22
2011,2011-02-03,15,1481,23
2011,2011-02-03,16,1477,24
2011,2011-02-03,17,1528,24
2011,2011-02-03,18,1686,21
2011,2011-02-03,19,1735,14
2011,2011-02-03,20,1704,12
2011,2011-02-03,21,1641,8
2011,2011-02-03,22,1529,5
2011,2011-02-03,23,1385,3
2011,2011-02-03,24,1269,-1
