Year,Date,Hour,Demand,Temperature
2011,2011-01-11,7,1856,20
2011,2011-01-11,8,1984,20
2011,2011-01-11,9,1988,20
2011,2011-01-11,10,1989,21
2011,2011-01-11,11,1980,23
2011,2011-01-11,12,1964,26
2011,2011-01-11,13,1939,28
2011,2011-01-11,14,1918,30
2011,2011-01-11,15,1898,30
2011,2011-01-11,16,1920,29
2011,2011-01-11,17,2065,29
2011,2011-01-11,18,2226,29
2011,2011-01-11,19,2224,29
2011,2011-01-11,20,2171,28
2011,2011-01-11,21,2087,29
2011,2011-01-11,22,1939,29
2011,2011-01-11,23,1755,29
2011,2011-01-11,24,1590,29
2011,2011-01-12,1,1460,30
2011,2011-01-12,2,1391,29
2011,2011-01-12,3,1357,30
2011,2011-01-12,4,1350,32
2011,2011-01-12,5,1364,32
2011,2011-01-12,6,1403,32
2011,2011-01-12,7,1459,32
2011,2011-01-12,8,1527,32
2011,2011-01-12,9,1615,32
2011,2011-01-12,10,1721,33
2011,2011-01-12,11,1787,28
2011,2011-01-12,12,1856,27
2011,2011-01-12,13,1912,27
2011,2011-01-12,14,1924,28
2011,2011-01-12,15,1929,28
2011,2011-01-12,16,1955,29
2011,2011-01-12,17,2100,28
2011,2011-01-12,18,2278,28
2011,2011-01-12,19,2250,27
2011,2011-01-12,20,2174,26
2011,2011-01-12,21,2052,25
2011,2011-01-12,22,1889,25
2011,2011-01-12,23,1701,25
2011,2011-01-12,24,1549,25
2011,2011-01-13,1,1445,26
2011,2011-01-13,2,1389,26
2011,2011-01-13,3,1371,26
2011,2011-01-13,4,1373,25
2011,2011-01-13,5,1413,25
2011,2011-01-13,6,1537,24
2011,2011-01-13,7,1761,23
2011,2011-01-13,8,1892,23
2011,2011-01-13,9,1930,24
2011,2011-01-13,10,1950,26
2011,2011-01-13,11,1965,27
2011,2011-01-13,12,1964,29
2011,2011-01-13,13,1941,30
2011,2011-01-13,14,1919,31
2011,2011-01-13,15,1893,31
2011,2011-01-13,16,1910,31
2011,2011-01-13,17,2040,30
2011,2011-01-13,18,2240,28
2011,2011-01-13,19,2258,26
2011,2011-01-13,20,2216,24
2011,2011-01-13,21,2137,22
2011,2011-01-13,22,2000,20
2011,2011-01-13,23,1805,20
2011,2011-01-13,24,1631,18
2011,2011-01-14,1,1518,18
2011,2011-01-14,2,1458,19
2011,2011-01-14,3,1432,18
2011,2011-01-14,4,1427,14
2011,2011-01-14,5,1462,15
2011,2011-01-14,6,1598,13
2011,2011-01-14,7,1836,13
2011,2011-01-14,8,1972,12
2011,2011-01-14,9,2007,13
2011,2011-01-14,10,2034,15
2011,2011-01-14,11,2046,18
2011,2011-01-14,12,2039,20
2011,2011-01-14,13,2010,22
2011,2011-01-14,14,1983,23
2011,2011-01-14,15,1955,25
2011,2011-01-14,16,1960,25
2011,2011-01-14,17,2068,24
2011,2011-01-14,18,2217,23
2011,2011-01-14,19,2214,22
2011,2011-01-14,20,2157,20
2011,2011-01-14,21,2088,18
2011,2011-01-14,22,1976,16
2011,2011-01-14,23,1816,15
2011,2011-01-14,24,1662,14
2011,2011-01-15,1,1555,13
2011,2011-01-15,2,1498,12
2011,2011-01-15,3,1467,11
2011,2011-01-15,4,1464,10
2011,2011-01-15,5,1479,8
2011,2011-01-15,6,1535,7
2011,2011-01-15,7,1641,8
2011,2011-01-15,8,1750,7
2011,2011-01-15,9,1871,6
2011,2011-01-15,10,1942,12
2011,2011-01-15,11,1959,17
2011,2011-01-15,12,1938,22
2011,2011-01-15,13,1894,23
